PROLIFIC_PID,Mini_VLAT_Raw_Score,Mini_VLAT_Corrected_Score,Total_NFC_Score,LoC_Score,Joyous_Exploration_Total,Deprivation_Sensitivity_Total,Stress_Tolerance_Total,Social_Curiosity_Total,Thrill_Seeking_Total,Extraversion,Agreeableness,Conscientiousness,Emotional_Stability,Openness_to_Experiences,ResponseId,Aesthetic_Appeal,Satisfaction_Rating,Perceived_Clarity,TIMER_First_Click,TIMER_Last_Click,TIMER_Page_Submit,Click_Count,Response,Success_Level,Effort_Level,Emotional_State,Vis,Task
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Unappealing,Very Unsatisfied,Unclear,29.61,38.324,47.059,2,2009,Somewhat Successful,Minimal Effort,Moderately,SA,ID
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Unappealing,Very Unsatisfied,Unclear,24.149,51.349,58.67,3,Construction,Very Successful,Minimal Effort,Moderately,SA,C
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Unappealing,Very Unsatisfied,Unclear,22.594,37.673,151.776,2,I think the agriculture industry experienced the greatest increase in unemployment. No industries trended downward in unemployment rates by the end of 2010.,Somewhat Successful,Moderate Effort,Moderately,SA,T
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Unappealing,Very Unsatisfied,Unclear,17.72,154.198,215.987,6,"Individuals in wholesale/retail trade, transportation/utility, and 'other' industries, along with individuals who are self employed, were less likely to impacted by the economic downturn in 2009-2010. All other industries were significantly impacted.",Mostly Unsuccessful,Moderate Effort,Very,SA,RC
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Unappealing,Very Unsatisfied,Unclear,33.965,171.442,307.949,3,"All industries seem to move somewhat in tandem, however certain sectors appear more closely connected; such as: (agriculture, business services, construction, education and health), (finance, government, information, and leisure and hospitality), (manufacturing, mining and extraction, other, self-employed, transportation and utilities, wholesale/retail trade). ",Mostly Unsuccessful,Moderate Effort,Very,SA,DE1
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Unappealing,Very Unsatisfied,Unclear,1.851,1.851,123.411,1,All industries have been impacted by an economic crisis. The impact seemed to effect certain sectors of industries more than others.,,,,SA,DE2
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Unappealing,Very Unsatisfied,Unclear,1.569,1.569,85.51,1,All industries unemployment rates felt the impact of the Great Recession in the years  that followed.,,,,SA,MEM
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,26.27,35.269,35.664,2,July 18,Mostly Unsuccessful,Minimal Effort,Slightly,HT,ID
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,4.823,4.823,39.502,1,Temperatures were much higher in July than January.,Perfect Execution,No Effort,Not At All,HT,C
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,5.225,5.225,91.138,1,"Temperature steadily increased between January and April. This leads into a period of high temps between May and September, then temps begin to cool again. ",Very Successful,Minimal Effort,Not At All,HT,T
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,4.574,79.324,87.569,2,"During the summer months of May though September, the temperature is significantly highter than the remaining months.",Somewhat Successful,Minimal Effort,Slightly,HT,RC
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,25.054,145.218,147.937,3,"I wouldnt say that any months had any highly erratic temperature, but the months of April and October seem to have the most fluctuation of daily temperatures. This suggests that spring and fall can have varied daily temperatures.",Somewhat Successful,Minimal Effort,Moderately,HT,DE1
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,2.357,138.513,143.051,7,"Seattle has a distinct winter and summer seasons, with relative daily temperature consistency throughout each month.",,,,HT,DE2
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,0.922,5.825,55.865,2,July and August are the hottest months in Seattle. January and December are the coldest months in Seattle.,,,,HT,MEM
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,16.958,16.958,19.215,1,9,Perfect Execution,No Effort,Not At All,OD,ID
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,6.616,6.616,24.105,1,lower digit numbers,Perfect Execution,No Effort,Not At All,OD,C
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,5.133,127.36,130.563,5,The Northeast has the lowest digit zip codes. The zip code digits increase further south and west.,Very Successful,Minimal Effort,Slightly,OD,T
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,10.079,156.319,169.174,4,Zip code density is more condesened in the east. The density steadily decreases as you move west.,Very Successful,Minimal Effort,Slightly,OD,RC
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,5.925,5.925,73.448,1,"In the east, the zip codes have lower digits and greater density. As you move west, the digits increase while the density descreases.",Very Successful,Minimal Effort,Moderately,OD,DE1
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,2.053,2.053,130.765,1,There is a greater density of zip codes in the east than in the west. And zip codes have lower digits in the northeast and the digits increase as you move south and west.,,,,OD,DE2
65f99b502e81655ac7459020,11,8.5,81.0,9,33.0,26.0,27.0,28.0,18.0,4.0,10.0,13.0,11.0,12.0,R_2VlTDbAVoMrCWf8,Appealing,Neutral,Neutral,0.709,0.709,31.11,1,It seems that zip code allocation began in the northeast.,,,,OD,MEM
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Neutral,Satisfied,Very Clear,8.962,8.962,11.589,1,4,Perfect Execution,No Effort,Not At All,BC,ID
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Neutral,Satisfied,Very Clear,10.168,10.168,16.608,1,2,Perfect Execution,No Effort,Not At All,BC,C
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Neutral,Satisfied,Very Clear,11.673,11.673,16.587,1,Inconsistent,Perfect Execution,No Effort,Not At All,BC,T
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Neutral,Satisfied,Very Clear,10.059,34.227,36.085,2,"Month 4, 5 &6 started to trend downward each month and then bottomed out at month 7.",Perfect Execution,Minimal Effort,Not At All,BC,RC
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Neutral,Satisfied,Very Clear,30.177,30.177,119.816,1,"The years starts off rough and then almost doubles in items sold.  It really increases the beginning of quarter 2 and stays steady for 2 months then dips sharply for the 5th and 7th month and then rebounds in month 8.  Month 2, 6 & 9 all have similar sales.  ",Very Successful,Minimal Effort,Not At All,BC,DE1
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Neutral,Satisfied,Very Clear,9.493,9.493,47.56,1,"The company needs to figure out what they were doing right during months 4, 5 &8 and continue those activities to have increased items sold.",,,,BC,DE2
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Neutral,Satisfied,Very Clear,2.481,2.481,35.988,1,That this company's items sold numbers are very haphazard and they don't have consistency.,,,,BC,MEM
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Unsatisfied,Unclear,14.401,96.877,98.464,3,The grade bin with the lowest frequency is 10.  There is not enough data to determine the start and end values. ,Somewhat Successful,Minimal Effort,Moderately,HS,ID
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Unsatisfied,Unclear,13.524,13.524,35.158,1,85 has the higher frequency.,Very Successful,Minimal Effort,Slightly,HS,C
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Unsatisfied,Unclear,8.787,8.787,55.702,1,The frequency of grades steps up in the earlier grades and levels off after 50th.,Very Successful,Minimal Effort,Slightly,HS,T
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Unsatisfied,Unclear,15.864,52.68,54.167,2,It seems that 50 thru 80 have a pattern of consistent grades.,Somewhat Successful,Minimal Effort,Slightly,HS,RC
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Unsatisfied,Unclear,12.588,50.56,52.422,2,I don't see any anomalies or unusual patterns except for the graph line that is outside of the graph.,Mostly Unsuccessful,Minimal Effort,Slightly,HS,DE1
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Unsatisfied,Unclear,3.775,3.775,25.002,1,That the majority of the grades were consistent between 50-80.,,,,HS,DE2
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Unsatisfied,Unclear,2.21,2.21,21.233,1,I learned that I didn't understand this graph very well with the information given.  ,,,,HS,MEM
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Unappealing,Unsatisfied,Clear,20.309,20.309,42.867,1,"1930 flood with 3,000,000 deaths",Very Successful,Minimal Effort,Slightly,BU,ID
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Unappealing,Unsatisfied,Clear,13.424,13.424,35.978,1,Earthquakes consistently lead to larger bubbles. ,Very Successful,Minimal Effort,Slightly,BU,C
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Unappealing,Unsatisfied,Clear,9.871,74.215,76.441,3,"Epidemics in the early 1900s into 1930 seemed to have a lot of deaths.  After 1930, there was a significant decline with almost nonreportable on the graph until the early 1990's but it was still very insignificant.",Very Successful,Minimal Effort,Slightly,BU,T
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Unappealing,Unsatisfied,Clear,1.724,51.36,53.972,2,The 1930's looked to have a large number of deaths from Flood and Drought. ,Very Successful,Minimal Effort,Slightly,BU,RC
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Unappealing,Unsatisfied,Clear,31.332,96.04,98.027,3,It looks like droughts were significant about every 10 years starting in 1920 to 1960 and then they tapered off significantly after that time period.  ,Somewhat Successful,Minimal Effort,Slightly,BU,DE1
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Unappealing,Unsatisfied,Clear,2.2,71.414,73.624,2,Main takeaway is that deaths from natural disasters were very prevalent in the 1900's to 1970's and have significantly decreased after that.  It could be from better warning systems that were put into place to notify the public of a natural disaster. ,,,,BU,DE2
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Unappealing,Unsatisfied,Clear,1.735,1.735,23.905,1,That deaths from natural disasters decreased significantly after 1960.,,,,BU,MEM
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,8.517,8.517,12.229,1,2010,Perfect Execution,No Effort,Not At All,AR,ID
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,5.635,5.635,17.682,1,second half,Perfect Execution,No Effort,Not At All,AR,C
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,16.691,16.691,69.006,1,Between 2000 to 2008 unemployment seems to be consistent.  Then as you get into 2009 it really increases and then becomes very high in 2010.,Very Successful,No Effort,Not At All,AR,T
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,7.786,7.786,50.052,1,"There are short cycles of rise and fall that only drop maybe 1,000.  It seems to be fairly consistent from 2002 to 2008.",Very Successful,Minimal Effort,Slightly,AR,RC
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,7.616,7.616,51.268,1,In 2009/2010 there is a significant increase in the unemployment rates.  It may have to do with the economy at that time and there was a large housing market crisis during that time.,Very Successful,Minimal Effort,Slightly,AR,DE1
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,3.322,3.322,30.525,1,That the unemployment rates remained steady from 2002 to 2008 and then sharply increased in 2009 and stayed that way in 2010.,,,,AR,DE2
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,2.103,2.103,33.999,1,I learned that the unemployment rate increased in 2009 and 2010 compared to 2008.  It almost doubled.,,,,AR,MEM
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,13.804,43.746,52.532,2,Nebraska,Somewhat Successful,Minimal Effort,Slightly,CH,ID
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,13.561,52.348,60.635,5,inland counties,Somewhat Successful,Minimal Effort,Not At All,CH,C
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,10.389,59.558,61.832,2,"It looks like the far western states like California, Arizona have the lower amounts of unemployment. ",Very Successful,Minimal Effort,Not At All,CH,T
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,17.325,68.898,90.001,4,It looks like the eastern side of the US tends to be broader in unemployment rates.  Like isn't any large area of unemployment.  Now the central US seems to have much larger areas of unemployment.,Very Successful,Minimal Effort,Slightly,CH,RC
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,14.95,14.95,57.436,1,"Montana, North Dakota, South Dakota, Nebraska, Kansas, Wyoming seem to all have a large amount of unemployment compared to other areas of the US.",Very Successful,Minimal Effort,Slightly,CH,DE1
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,2.991,30.695,32.913,3,The main takeaway is that the Midwest states have a lot of unemployment.,,,,CH,DE2
66293c01f283b939dc9afa28,7,4.5,50.0,10,19.0,21.0,22.0,11.0,15.0,12.0,11.0,12.0,9.0,11.0,R_2gNtMElM0WOOzdJ,Appealing,Satisfied,Clear,1.61,41.243,43.535,4,That the Midwest has a lot of unemployment but places like California and Arizona don't and the eastern side of the US has very patchy unemployment.,,,,CH,MEM
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,9.182,9.182,27.864,1,AAPL,Perfect Execution,Moderate Effort,Not At All,LS,ID
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,2.593,31.849,39.409,4,AAPL.,Very Successful,Moderate Effort,Not At All,LS,C
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,0.812,0.812,23.581,1,Very consistent. Not subject to change very much. ,Perfect Execution,Minimal Effort,Not At All,LS,T
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,0.648,0.648,64.582,1,All companies excluding MSFT showed significant increases or steady prices in 2010.,Very Successful,Moderate Effort,Not At All,LS,RC
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,1.101,63.924,64.208,3,"IBM had an unexpected increase in 2010. In the year 2010, overall prices may have increased due to production and manufacturing costs. ",Somewhat Successful,Moderate Effort,Not At All,LS,DE1
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,0.901,0.901,26.606,1,Prices are going up as time passes for most companies.,,,,LS,DE2
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,0.768,0.768,13.248,1,Microsoft has very steady prices.,,,,LS,MEM
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,3.661,3.661,139.375,1,Audi.,Perfect Execution,Minimal Effort,Not At All,RD,ID
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,1.626,13.67,22.201,4,Cadillac had greater sales.,Perfect Execution,Minimal Effort,Not At All,RD,C
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,142.809,142.809,203.953,1,There isn't a strong lead for any of the brands but there's a strong difference between the lowest and highest brands. ,Somewhat Successful,High Effort,Not At All,RD,T
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,1.11,1.11,131.014,1,Luxury brands may seem to have taken the lead in sales. ,Perfect Execution,Moderate Effort,Not At All,RD,RC
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,1.276,1.276,94.268,1,Ferrari is an unexpected fall because all other luxury brands are at the top of the sales while it's at the very bottom of sales.,Perfect Execution,Minimal Effort,Not At All,RD,DE1
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,3.802,3.802,20.424,1,Luxury brans typically reach the most sales.,,,,RD,DE2
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,0.61,0.61,19.321,1,Luxury cars are being sold more often than I thought. ,,,,RD,MEM
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,7.813,7.813,40.173,1,Gentoo.,Very Successful,Minimal Effort,Not At All,PL,ID
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,14.371,52.658,55.41,2,The Gentoo has a greater body mass.,Perfect Execution,Minimal Effort,Not At All,PL,C
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,27.612,102.619,133.505,4,"The measurements come less than all other species, and in beak length it has the lowest measurements compared to the others.",Very Successful,Moderate Effort,Not At All,PL,T
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,99.801,137.207,151.459,2,The relationship is constant with none of the species.,Somewhat Successful,High Effort,Not At All,PL,RC
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,3.401,3.401,66.041,1,The body mass is the most distinguished feature of all the penguin's measurements. ,Very Successful,Moderate Effort,Not At All,PL,DE1
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,159.524,159.524,180.1,1,Penguin species have few similarities.,,,,PL,DE2
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Very Clear,0.723,0.723,17.994,1,Penguins may looks as though they are all the same but they are not.,,,,PL,MEM
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Neutral,2.469,2.469,42.743,1,23,Very Successful,Moderate Effort,Not At All,SD,ID
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Neutral,22.784,22.784,189.616,1,"The more horsepower, the less miles it can cover.",Very Successful,Moderate Effort,Not At All,SD,C
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Neutral,1.03,161.849,334.947,4,"Yes, they correlate. The difference in MPG decreases with horsepower.",Somewhat Successful,Moderate Effort,Not At All,SD,T
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Neutral,220.804,346.308,439.356,4,There is a wide negative gap. The graph relationship is negative.,Mostly Unsuccessful,High Effort,Not At All,SD,RC
583b397f54686200010f1d20,7,4.75,67.0,3,29.0,19.0,35.0,29.0,12.0,14.0,14.0,14.0,14.0,14.0,R_5D1GwpUljYOBEax,Very Appealing,Very Satisfied,Neutral,2.806,501.955,508.203,4,M,Complete Failure,Maximum Effort,Not At All,SD,DE1
